"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"89","@thajoker_MK @MehmetiZamir А ќе го одобри ли #МинистеротСмрт, овај...#ЗдравоТаравари",FALSE,1,"thajoker_MK",2017-06-20 20:36:16,FALSE,"877263169563103233","877263856720109568","827454523912421377","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evilblonddemon",0,FALSE,FALSE,NA,NA
"90","#ЗдравоТаравари дали сајтовите со порнографија нудат правилно растење на пенисот и дали воопшто расте  ??",FALSE,4,NA,2017-06-20 20:27:56,FALSE,NA,"877261756195799040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sajber_v",0,FALSE,FALSE,NA,NA
"91","#ЗдравоТаравари чаре за несоница?",FALSE,27,NA,2017-06-20 20:27:11,FALSE,NA,"877261568890810368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evilblonddemon",11,FALSE,FALSE,NA,NA
"92","Заеф секој ден дебатира со Зоќи. #ЗдравоТаравари лек?",FALSE,0,NA,2017-06-20 20:14:18,FALSE,NA,"877258327176224769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kublaj_Han",0,FALSE,FALSE,NA,NA
"93","Топ теми: #ДоброУтро #ЗдравоТаравари #ОнаКога #Ж #Macedonia #U21EURO #ЖМРО #ДoбрoУтрo",FALSE,0,NA,2017-06-20 20:00:04,FALSE,NA,"877254745387388928",NA,"<a href=""http://delicon.mk/trending/"" rel=""nofollow"">TrendingMK</a>","trendingmk",0,FALSE,FALSE,NA,NA
"94","Дали и другите министри ќе имаат #здравотаравари ? Сакам да го прашам министерот за внатрешни, барам семеринг за мерцедес па како оди тоа.",FALSE,6,NA,2017-06-20 19:48:50,FALSE,NA,"877251916094427136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fonspricn",2,FALSE,FALSE,NA,NA
"95","#здравотаравари министерот за култура има чудни израстоци на главата, како можеме да му помогнеме? Многу на апетит го тера министре!",FALSE,15,NA,2017-06-20 19:41:23,FALSE,NA,"877250043690004480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fonspricn",9,FALSE,FALSE,NA,NA
"96","Министерот #здравотаравари со еден потег ја реши цела комуњарска твитер багра во популарност!
п.с нешто против комарци министре ако може?",FALSE,14,NA,2017-06-20 19:35:59,FALSE,NA,"877248686438395904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fonspricn",3,FALSE,FALSE,NA,NA
"97","#ЗдравоТаравари, глобална реформска депресија..
Праски, балетанки, Бугарија, Албанија, Грција...
#ЧаоТаравари",FALSE,2,NA,2017-06-20 19:27:40,FALSE,NA,"877246591605895168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macedonia_life",0,FALSE,FALSE,NA,NA
"98","#ЗдравоТаравари������������������ https://t.co/kpiRq940oU",FALSE,6,NA,2017-06-20 18:51:13,FALSE,NA,"877237418906308609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Effo12",0,FALSE,FALSE,NA,NA
"99","#ЗдравоТаравари отварај тендер во здравство одма, на #црпко му треба нова глава. Moже и свинска сеедно!������������������",FALSE,23,NA,2017-06-20 18:50:18,FALSE,NA,"877237186416054272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Effo12",10,FALSE,FALSE,NA,NA
"100","#ЗдравоТаравари #ПрашањаОдФорум Како може да се дознае дали имам химен и дали е проѕирен ? Ви благодарам однапред ������",FALSE,23,NA,2017-06-20 18:42:38,FALSE,NA,"877235256302211072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","One_Death_Wish",6,FALSE,FALSE,NA,NA
"101","#ЗдравоТаравари дали ќе добијам 7-ца на лото?",FALSE,24,NA,2017-06-20 18:36:41,FALSE,NA,"877233760210759680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evilblonddemon",10,FALSE,FALSE,NA,NA
"102","#ЗдравоТаравари е ало докторе за граџани. Ама со финта оти блокирани му се непознати броеви...",FALSE,1,NA,2017-06-20 18:27:26,FALSE,NA,"877231434502635520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desnichar",0,FALSE,FALSE,NA,NA
"103","@Ladybug1490 #ЗдравоТаравари дај тука еден ваучер за повеќекратна липосукција",FALSE,0,"Ladybug1490",2017-06-20 18:25:50,FALSE,"877218513571782657","877231031560097792","399789144","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","finodete666",0,FALSE,FALSE,NA,NA
"104","@finodete666 #ЗдравоТаравари дали ќе има бесплатно испирање на желудник од јадење г*мна, пошто @Ladybug1490 се прејаде и е презаситена! ������������",FALSE,4,"finodete666",2017-06-20 18:20:41,FALSE,"877229034781978625","877229735780253696","759034472","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trajceeeeeett",1,FALSE,FALSE,NA,NA
"105","@kamijon007 @mirko67combe Да пробаш на #ЗдравоТаравари да му ја пратиш сликава? Сега барем е лесно ������",FALSE,1,"kamijon007",2017-06-20 18:15:01,FALSE,"877121889558302720","877228309234544641","2578393723","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DamataSo",0,FALSE,FALSE,NA,NA
"106","#ЗдравоТаравари мој предлог е да отворите центар за сексуално загрозени мажи или да давате ваучери за проститутки фала на разбирање позз.",FALSE,0,NA,2017-06-20 18:10:33,FALSE,NA,"877227184724881409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NezgodenTip",0,FALSE,FALSE,NA,NA
"107","#ЗдравоТаравари ја надмина #бабаРада ������",FALSE,2,NA,2017-06-20 18:01:41,FALSE,NA,"877224951283109889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macedonia_life",0,FALSE,FALSE,NA,NA
"108","#ЗдравоТаравари дали може дијагноза за судијата кој ја зафркна утакмицава? Мислам дека имаше проблеми со очите но сепак ти знаеш подобро.",FALSE,17,NA,2017-06-20 17:55:08,FALSE,NA,"877223303181737984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dRskata1",9,FALSE,FALSE,NA,NA
"109","#ЗдравоТаравари Дали ќе одобриш средства за мозочни импланти? За #Црпко прашувам, се мачи без мозок ������",FALSE,29,NA,2017-06-20 17:34:18,FALSE,NA,"877218063699017731",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","finodete666",15,FALSE,FALSE,NA,NA
"110","#ЗдравоТаравари дали да уплатам 2-ка во живо.",FALSE,10,NA,2017-06-20 17:30:57,FALSE,NA,"877217218152497154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dRskata1",5,FALSE,FALSE,NA,NA
"111","#ЗдравоТаравари што правиш?",FALSE,10,NA,2017-06-20 17:15:36,FALSE,NA,"877213353822826496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evilblonddemon",3,FALSE,FALSE,NA,NA
"112","#ЗдравоТаравари како е резултат на натпреварот Србија-Македонија?",FALSE,11,NA,2017-06-20 17:02:21,FALSE,NA,"877210020840173569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dRskata1",4,FALSE,FALSE,NA,NA
"113","#ЗдравоТаравари не ви работи веб сајтот веќе неколку недели. https://t.co/np1bYI5gXC",FALSE,0,NA,2017-06-20 16:58:07,FALSE,NA,"877208956074176515",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SlavcoS",0,FALSE,FALSE,NA,NA
"114","#ЗдравоТаравари  #ЧаоАнтена",FALSE,2,NA,2017-06-20 16:56:42,FALSE,NA,"877208601189904386",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LepceSoSalamce",2,FALSE,FALSE,NA,NA
"115","#ЗдравоТаравари имам невролошки проблем, нервите ми играат кога ќе го видам #Заев, лек?",FALSE,3,NA,2017-06-20 16:03:27,FALSE,NA,"877195196684959744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","modar_domat",1,FALSE,FALSE,NA,NA
"116","#ЗдравоТаравари
Една ороспија ми го касна пенисот дали тоа може да се каже дека сум напраен Сунет? 
Те молам објасними!
#ЧаоТаравари",FALSE,11,NA,2017-06-20 15:34:17,FALSE,NA,"877187859224158210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","revolverkamata",4,FALSE,FALSE,NA,NA
"117","#ЗдравоТаравари колкави се шансите да станам зет на В'цето со менувачницата во Струмица?",FALSE,14,NA,2017-06-20 15:34:12,FALSE,NA,"877187837258592256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trajceeeeeett",9,FALSE,FALSE,NA,NA
"118","@IceBucks7 @Nebiten_ #здравотаравари ме боле пичката!!!",FALSE,1,"IceBucks7",2017-06-20 15:30:58,FALSE,"877069357985259520","877187022204653570","54301049","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thajoker_MK",0,FALSE,FALSE,NA,NA
"119","#ЗдравоТаравари ајде ако си за шопинг со нас, за кафана не те викан, постиш!",FALSE,16,NA,2017-06-20 15:29:52,FALSE,NA,"877186747217694720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evilblonddemon",7,FALSE,FALSE,NA,NA
"120","#здравотаравари е новото мој термин? За другарка прашувам",FALSE,0,NA,2017-06-20 15:28:29,FALSE,NA,"877186397022695424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","opakacura",0,FALSE,FALSE,NA,NA
"121","#здравотаравари
Денес бев на забар. Све супер. Али докторката каква е брат!!! Е такви да се секаде, ќе цвета во државата. Број да ти дадам?",FALSE,0,NA,2017-06-20 15:26:28,FALSE,NA,"877185891894259712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aleksej_vok",0,FALSE,FALSE,NA,NA
"122","#ЗдравоТаравари дали денеска направи некаква реформа и зошто не? #ПрашањаШтоМеМачат",FALSE,5,NA,2017-06-20 14:55:05,FALSE,NA,"877177992442761216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malinche_malina",2,FALSE,FALSE,NA,NA
"123","#ЗдравоТаравари нема струја. Му се јавив на ајвана викат ќе пушти не пуштат уште. @ZdravstvoMK",FALSE,14,NA,2017-06-20 14:54:52,FALSE,NA,"877177938847944704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dRskata1",8,FALSE,FALSE,NA,NA
"124","#ЗдравоТатари &gt; #ЗдравоТаравари",FALSE,7,NA,2017-06-20 14:49:36,FALSE,NA,"877176612810366978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","schteck",5,FALSE,FALSE,NA,NA
"125","#ЗдравоТаравари го имам на болки во стомакот и градовите",FALSE,10,NA,2017-06-20 14:47:32,FALSE,NA,"877176092825710592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","finodete666",5,FALSE,FALSE,NA,NA
"126","Кај си бе Бугар #ЗдравоТаравари",FALSE,1,NA,2017-06-20 14:39:45,FALSE,NA,"877174134958153729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiaWonderland",0,FALSE,FALSE,NA,NA
"127","#ЗдравоТаравари
Колегата Данска на европско ќе навива за сеуште Македонија или за Тевдовски? https://t.co/Iu5ixRwnMe",FALSE,0,NA,2017-06-20 14:34:53,FALSE,NA,"877172908006748161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malomalopomalo",0,FALSE,FALSE,NA,NA
"128","#ЗдравоТаравари Само да те поздравам. Здравоооо",FALSE,0,NA,2017-06-20 14:28:13,FALSE,NA,"877171232868900864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luck15c",0,FALSE,FALSE,NA,NA
"129","#ЗдравоТаравари уште едно шизофрено однесување на новата влада. Препишете им терапија. https://t.co/aU0wK4Xsb3",FALSE,9,NA,2017-06-20 14:24:43,FALSE,NA,"877170350492188672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mrchatina",3,FALSE,FALSE,NA,NA
"130","#ЗдравоТаравари и браво за погодената терапија на пациентот со иницијали З.З 
оТличен проект!",FALSE,0,NA,2017-06-20 14:24:17,FALSE,NA,"877170244078489601",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","chodjukot",0,FALSE,FALSE,NA,NA
"131","Топ теми: #ДоброУтро #ЗдравоТаравари #ОнаКога #Ж #Macedonia #ДoбрoУтрo #нашипари",FALSE,0,NA,2017-06-20 14:00:06,FALSE,NA,"877164155752599553",NA,"<a href=""http://delicon.mk/trending/"" rel=""nofollow"">TrendingMK</a>","trendingmk",0,FALSE,FALSE,NA,NA
"132","Ќе се поклонеле пред споменикот на Цар Самоил кој е дел од Скопје 2014 и кој сакаат да го рушат!#ЗдравоТаравари Премиерот има шизофренија!",FALSE,39,NA,2017-06-20 13:55:11,FALSE,NA,"877162919125024768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mrchatina",21,FALSE,FALSE,NA,NA
